"","X","Id","Label","Interval","Weight","Dept","Orientation"
"929",929,"PVdueKUAAAAJ","JOHN BLENIS ",0,1,"BIO",NA
"930",930,"pwhyTq0AAAAJ","THOMAS WILLIAM REPS ",0,1,"CS",NA
"931",931,"PWp9YUUAAAAJ","DAVID R CARRIER ",0,1,"BIO",NA
"932",932,"pxc_-XYAAAAJ","MARTHA STONE PALMER ",0,1,"CS",NA
"933",933,"py3k-ykAAAAJ","VINCENT R RACANIELLO ",0,1,"BIO",NA
"934",934,"PyM-ZRAAAAAJ","ANDRE A DHONDT ",0,1,"BIO",NA
"935",935,"Pz0YttAAAAAJ","NASIR D MEMON ",0,1,"CS",NA
"936",936,"PzaBy-UAAAAJ","MICHAEL LEE SCOTT ",0,1,"CS",NA
"937",937,"pZhZndYAAAAJ","RONITT RUBINFELD ",0,1,"CS",NA
"938",938,"q-t3rScAAAAJ","BRENT DRENNEN MISHLER ",0,1,"BIO",NA
"939",939,"q0nuNrEAAAAJ","ALOK NIDHI CHOUDHARY ",0,1,"CS",NA
"940",940,"q16KVs0AAAAJ","DANIEL P HUTTENLOCHER ",0,1,"CS",NA
"941",941,"zZ0-4SUAAAAJ","W ERIC GRIMSON ",0,1,"CS",NA
"942",942,"q1bkP7AAAAAJ","RICHARD M FUJIMOTO ",0,1,"CS",NA
"943",943,"Q3KRC5gAAAAJ","JAREK ROMAN ROSSIGNAC ",0,1,"CS",NA
"944",944,"Q4NenncAAAAJ","GREGORY A VOTH ",0,1,"BIO",NA
"945",945,"q5RyRCMAAAAJ","NEAL S ROSEN ",0,1,"BIO",NA
"946",946,"q5z-aZEAAAAJ","T RM SEASTEDT ",0,1,"BIO",NA
"947",947,"q6LXYtUAAAAJ","MICHAEL L OVERTON ",0,1,"CS",NA
"948",948,"q82gOawAAAAJ","BORIS ARONOV ",0,1,"CS",NA
"949",949,"q92q8SMAAAAJ","S SINGH ",0,1,"CS",NA
"950",950,"q9z6Pt8AAAAJ","H FREDRICK NIJHOUT ",0,1,"BIO",NA
"951",951,"qABYFOIAAAAJ","BETTY HC CHENG ",0,1,"CS",NA
"952",952,"qBTbnEQAAAAJ","MARK STEVEN ACKERMAN ",0,1,"CS",NA
"953",953,"Qc7U3TcAAAAJ","ANNA DI RIENZO ",0,1,"BIO",NA
"954",954,"qCVy9hgAAAAJ","PAUL M THOMPSON ",0,1,"BIO",NA
"955",955,"VBkNT98AAAAJ","DAVID M MILLER ",0,1,"BIO",NA
"956",956,"Qd1nLUYAAAAJ","SCOTT M LANYON ",0,1,"BIO",NA
"957",957,"QeRUVr0AAAAJ","DANIEL L BOLEY ",0,1,"CS",NA
"958",958,"qe_J1w4AAAAJ","LEONID A LEVIN ",0,1,"CS",NA
"959",959,"qFiMLsIAAAAJ","XIAODONG ZHANG ZHANG ",0,1,"CS",NA
"960",960,"qgfEdwUAAAAJ","LINDA A DEEGAN ",0,1,"BIO",NA
"961",961,"QgGaAdsAAAAJ","WAH CHIU ",0,1,"BIO",NA
"962",962,"qHKTzjEAAAAJ","STEPHEN R PALUMBI ",0,1,"BIO",NA
"963",963,"qJ8iOCsAAAAJ","ERICH GROTEWOLD ",0,1,"BIO",NA
"964",964,"Qjb5DnwAAAAJ","LARRY B CROWDER ",0,1,"BIO",NA
"965",965,"QJfhnuYAAAAJ","JOHN F ENGELHARDT ",0,1,"BIO",NA
"966",966,"qjzNW6EAAAAJ","SCOTT BENJAMIN BADEN ",0,1,"CS",NA
"967",967,"QKDzX08AAAAJ","JON M HUIBREGTSE ",0,1,"BIO",NA
"968",968,"qlpCtxAAAAAJ","ADELE L BOSKEY ",0,1,"BIO",NA
"969",969,"qLuAbhMAAAAJ","STEVEN RUDICH ",0,1,"CS",NA
"970",970,"qMOS01AAAAAJ","BONNIE BERGER ",0,1,"CS",NA
"971",971,"qmwdWu8AAAAJ","DONALD R ZAK ",0,1,"BIO",NA
"972",972,"qNznu3kAAAAJ","MUNINDAR PAUL SINGH ",0,1,"CS",NA
"973",973,"qQLlBH4AAAAJ","ROBERT F MURPHY ",0,1,"BIO",NA
"974",974,"qqnXTTwAAAAJ","RUSSELL L MALMBERG ",0,1,"BIO",NA
"975",975,"QR4VpsIAAAAJ","RICHARD J ENBODY ",0,1,"CS",NA
"976",976,"Qrd7FCoAAAAJ","JULIA B HIRSCHBERG ",0,1,"CS",NA
"977",977,"QRrrUU0AAAAJ","Z MERAL OZSOYOGLU ",0,1,"CS",NA
"978",978,"QSY7ufMAAAAJ","DAVID A EPPSTEIN ",0,1,"CS",NA
"979",979,"QWORzTUAAAAJ","PIERRE A COULOMBE ",0,1,"BIO",NA
"980",980,"qYcG-q0AAAAJ","YANXI LIU ",0,1,"CS",NA
"981",981,"Q_lOnawAAAAJ","ELSBETH L WALKER ",0,1,"BIO",NA
"982",982,"UVuQeJIAAAAJ","GLORIA M CORUZZI ",0,1,"BIO",NA
"983",983,"R1Wg5b8AAAAJ","PETER H DUESBERG ",0,1,"BIO",NA
"984",984,"R2isddoAAAAJ","HAROLD P ERICKSON ",0,1,"BIO",NA
"985",985,"R3-8L0EAAAAJ","STEPHEN A ADAM ",0,1,"BIO",NA
"986",986,"R3gBbQ0AAAAJ","J LIN ",0,1,"BIO",NA
"987",987,"r5al7kkAAAAJ","GENE E ROBINSON ",0,1,"BIO",NA
"988",988,"R5nkatMAAAAJ","TAO PAN ",0,1,"BIO",NA
"989",989,"r6cAovIAAAAJ","LOREN GILBERT TERVEEN ",0,1,"CS",NA
"990",990,"r6j_SIcAAAAJ","ALFRED LM BOTHWELL ",0,1,"BIO",NA
"991",991,"r82Kfh0AAAAJ","JONATHAN PRESCOTT STALEY ",0,1,"BIO",NA
"992",992,"R8yXxqkAAAAJ","GEORGE AUSTIN BROOKS ",0,1,"BIO",NA
"993",993,"R94cBVgAAAAJ","SAYAN MUKHERJEE ",0,1,"CS",NA
"994",994,"R9Fr5oIAAAAJ","BV VERKATARAM PRASAD ",0,1,"BIO",NA
"995",995,"RBuoCYEAAAAJ","JOHN RONALD KENDER ",0,1,"CS",NA
"996",996,"RdI0WnQAAAAJ","JOHN H POSTLETHWAIT ",0,1,"BIO",NA
"997",997,"rE4Tz3YAAAAJ","KENNETH ALAN LOPARO ",0,1,"CS",NA
"998",998,"RefX_60AAAAJ","MIGUEL AL NICOLELIS ",0,1,"BIO",NA
"999",999,"rfayeocAAAAJ","FRED LEWIS TERRY ",0,1,"CS",NA
"1000",1000,"rFf-AooAAAAJ","SEAN R EDDY ",0,1,"BIO",NA
"1001",1001,"RhFhIIgAAAAJ","PIERRE F BALDI ",0,1,"CS",NA
"1002",1002,"RhUcYmQAAAAJ","KEITH WIMBERLY ROSS ",0,1,"CS",NA
"1003",1003,"RJhla18AAAAJ","ALEX ORAILOGLU ",0,1,"CS",NA
"1004",1004,"RjxJExgAAAAJ","MARTIN BERZINS ",0,1,"CS",NA
"1005",1005,"RNC-GC0AAAAJ","GILAD J KUPERMAN ",0,1,"BIO",NA
"1006",1006,"rNTIQXYAAAAJ","STEVEN W ZUCKER ",0,1,"CS",NA
"1007",1007,"rPDABdMAAAAJ","BRIAN T CHAIT ",0,1,"BIO",NA
"1008",1008,"RRaDXNQAAAAJ","PAUL SG STEIN ",0,1,"BIO",NA
"1009",1009,"rRxC18AAAAAJ","PRASUN DEWAN ",0,1,"CS",NA
"1010",1010,"rUiWchkAAAAJ","ALEXANDER S SZALAY ",0,1,"CS",NA
"1011",1011,"rVo0piwAAAAJ","C RANDALL LINDER ",0,1,"BIO",NA
"1012",1012,"RXOSedcAAAAJ","MARCO COLOMBINI ",0,1,"BIO",NA
"1013",1013,"RXw9afsAAAAJ","TERENCE HWA ",0,1,"BIO",NA
"1014",1014,"_pPy-pAAAAAJ","MIHALIS YANNAKAKIS ",0,1,"CS",NA
"1015",1015,"RYeexK4AAAAJ","PATRICK R GRIFFIN ",0,1,"BIO",NA
"1016",1016,"RznCjloAAAAJ","RYTAS J VILGALYS ",0,1,"BIO",NA
"1017",1017,"R_fV7c4AAAAJ","DANIEL ZELTERMAN ",0,1,"BIO",NA
"1018",1018,"R_YC_jQAAAAJ","STEVEN EDWARD HYMAN ",0,1,"BIO",NA
"1019",1019,"s-4VGIQAAAAJ","WAYNE ERIC STARK ",0,1,"CS",NA
"1020",1020,"s-FMUNgAAAAJ","GEORGE V LAUDER ",0,1,"BIO",NA
"1021",1021,"S2-glEwAAAAJ","CHARLES FRANCIS DELWICHE ",0,1,"BIO",NA
"1022",1022,"S5B0QmMAAAAJ","AZER BESTAVROS ",0,1,"CS",NA
"1023",1023,"s5vJrNwAAAAJ","F JON KULL ",0,1,"BIO",NA
"1024",1024,"S6-gFiMAAAAJ","ANDREW P DOBSON ",0,1,"BIO",NA
"1025",1025,"S6UR-pkAAAAJ","EMILY H STANLEY ",0,1,"BIO",NA
"1026",1026,"s8e4QnsAAAAJ","ANDREW EDWARD JOHNSON ",0,1,"CS",NA
"1027",1027,"sAkg9T8AAAAJ","C LEE GILES ",0,1,"CS",NA
"1028",1028,"saY3qN5NWbcC","HOLLY EDITH RUSHMEIER ",0,1,"CS",NA
"1029",1029,"SbHBJa3S3XgC","HERBERT GRAVES WINFUL ",0,1,"CS",NA
"1030",1030,"sbI6gvAAAAAJ","CHARLES E SAMUEL ",0,1,"BIO",NA
"1031",1031,"sbyIxv0AAAAJ","BRIGID LM HOGAN ",0,1,"BIO",NA
"1032",1032,"SeW3bhwAAAAJ","PAUL S ROSENBLOOM ",0,1,"CS",NA
"1033",1033,"YOVZiJkAAAAJ","MILIND TAMBE ",0,1,"CS",NA
"1034",1034,"sFtFo44AAAAJ","KALPANA GHOSHAL ",0,1,"BIO",NA
"1035",1035,"SfWhUQEAAAAJ","CHARLES W MITTER ",0,1,"BIO",NA
"1036",1036,"Sf_1jXkAAAAJ","TA YUAN CHANG ",0,1,"BIO",NA
"1037",1037,"SG5c300AAAAJ","ALICE L ALLDREDGE ",0,1,"BIO",NA
"1038",1038,"SGCNgQQAAAAJ","MARY B KENNEDY ",0,1,"BIO",NA
"1039",1039,"SgQislgAAAAJ","JOHN THOMAS LIS ",0,1,"BIO",NA
"1040",1040,"sHJ-AioAAAAJ","JEAN LAURENT CASANOVA ",0,1,"BIO",NA
"1041",1041,"si3UgDwAAAAJ","ANDREW PETER MARTIN ",0,1,"BIO",NA
"1042",1042,"SIcRijoAAAAJ","ROBIN ROBERSON MURPHY ",0,1,"CS",NA
"1043",1043,"SlXqNooAAAAJ","LUI SHA ",0,1,"CS",NA
"1044",1044,"snO5M-8AAAAJ","G DAVID FORNEY ",0,1,"CS",NA
"1045",1045,"soiDQbQAAAAJ","ZHAOJUN J BAI ",0,1,"CS",NA
"1046",1046,"SoNEZA8AAAAJ","JAMES H HURLEY ",0,1,"BIO",NA
"1047",1047,"SpC-lucAAAAJ","QING HU ",0,1,"CS",NA
"1048",1048,"sQ8u6h4AAAAJ","CARLA E BRODLEY ",0,1,"CS",NA
"1049",1049,"SqC-kTwAAAAJ","IAN GORTON ",0,1,"CS",NA
"1050",1050,"SQIewXAAAAAJ","DAVID KELLER JACOBS ",0,1,"BIO",NA
"1051",1051,"sSS9gSoAAAAJ","MICHAEL TRUMAN GOODRICH ",0,1,"CS",NA
"1052",1052,"uc8_eH0AAAAJ","MIKHAIL J ATALLAH ",0,1,"CS",NA
"1053",1053,"sUPIHAQAAAAJ","DEBORAH E GOLDBERG ",0,1,"BIO",NA
"1054",1054,"sUVeH-4AAAAJ","STEVEN L SALZBERG ",0,1,"CS",NA
"1055",1055,"svnoYbAAAAAJ","KENNETH A JOHNSON ",0,1,"BIO",NA
"1056",1056,"sVRNOg0AAAAJ","BRADLEY J LUCIER ",0,1,"CS",NA
"1057",1057,"sxjynOsAAAAJ","FRED B SCHNEIDER ",0,1,"CS",NA
"1058",1058,"SXxEJvMAAAAJ","DARIA D MOCHLY-ROSEN ",0,1,"BIO",NA
"1059",1059,"szsAigoAAAAJ","ISAAC D SCHERSON ",0,1,"CS",NA
"1060",1060,"S_jYB2sAAAAJ","AARTI GUPTA ",0,1,"CS",NA
"1061",1061,"t-VqN7sAAAAJ","REID G SIMMONS ",0,1,"CS",NA
"1062",1062,"t0Sk55AAAAAJ","SCOTT VERNON EDWARDS ",0,1,"BIO",NA
"1063",1063,"T2tYWWMAAAAJ","HH AM SHUGART ",0,1,"BIO",NA
"1064",1064,"t3TgxNwAAAAJ","PETER SCHROEDER ",0,1,"CS",NA
"1065",1065,"t5PHthoAAAAJ","CAROLYN RUTH BERTOZZI ",0,1,"BIO",NA
"1066",1066,"t6XVnH8AAAAJ","JAMES S CLARK ",0,1,"BIO",NA
"1067",1067,"TarnQO8AAAAJ","SHRIPAD D TULJAPURKAR ",0,1,"BIO",NA
"1068",1068,"tctarcMAAAAJ","LINDA K NICHOLSON ",0,1,"BIO",NA
"1069",1069,"TdPArcoAAAAJ","ROBERT ALAN LINSENMEIER ",0,1,"BIO",NA
"1070",1070,"tf-3oyEAAAAJ","STEVEN K SCHMIDT ",0,1,"BIO",NA
"1071",1071,"tfe0tsIAAAAJ","SUSAN ARMSTRONG HENRY ",0,1,"BIO",NA
"1072",1072,"Tg4ndREAAAAJ","WILLIAM C GHIORSE ",0,1,"BIO",NA
"1073",1073,"TGypwUsAAAAJ","LEE BARDWELL ",0,1,"BIO",NA
"1074",1074,"th--KvkAAAAJ","J CLARK LAGARIAS ",0,1,"BIO",NA
"1075",1075,"TH512IgAAAAJ","PRASAD JAYANTI ",0,1,"CS",NA
"1076",1076,"THBa5yoAAAAJ","GANESAN NARSIMHAN ",0,1,"BIO",NA
"1077",1077,"thiYWA4AAAAJ","DANIEL C STEIN ",0,1,"BIO",NA
"1078",1078,"tI8OPH0AAAAJ","WILLIAM J RAPAPORT ",0,1,"CS",NA
"1079",1079,"Uttu9kkAAAAJ","ROHINI K SRIHARI ",0,1,"CS",NA
"1080",1080,"TJMHkwIAAAAJ","EFRAIN CHARLES AZMITIA ",0,1,"BIO",NA
"1081",1081,"TkayRqQAAAAJ","BRUCE RANDALL DONALD ",0,1,"CS",NA
"1082",1082,"tlh8i7gAAAAJ","BRIAN LEE CURLESS ",0,1,"CS",NA
"1083",1083,"TmhHwmQAAAAJ","JANE GLAZEBROOK ",0,1,"BIO",NA
"1084",1084,"tMWwWEAAAAAJ","RICHARD I MORIMOTO ",0,1,"BIO",NA
"1085",1085,"tNmIw4MAAAAJ","AMR EL ABBADI ",0,1,"CS",NA
"1086",1086,"XcaEg-cAAAAJ","DIVYAKANT AGRAWAL ",0,1,"CS",NA
"1087",1087,"TOmDIqIAAAAJ","ANNE ROGERS ",0,1,"CS",NA
"1088",1088,"zdnAkgsAAAAJ","JOSEP TORRELLAS ",0,1,"CS",NA
"1089",1089,"TPOorDcAAAAJ","LAXMIKANT VASUDEO KALE ",0,1,"CS",NA
"1090",1090,"tqF2ld4AAAAJ","ERIC D MJOLSNESS ",0,1,"CS",NA
"1091",1091,"TqxzvywAAAAJ","ROBERT B DARNELL ",0,1,"BIO",NA
"1092",1092,"tR5MNfkAAAAJ","SOHA MN HASSOUN ",0,1,"CS",NA
"1093",1093,"tR7uT7UAAAAJ","LYNN WILLIAM ENQUIST ",0,1,"BIO",NA
"1094",1094,"tRerdSIAAAAJ","DANNY Z CHEN ",0,1,"CS",NA
"1095",1095,"tRfX-ckAAAAJ","WALTER P CARSON ",0,1,"BIO",NA
"1096",1096,"TrGbnnwAAAAJ","MICHAEL N SAWKA ",0,1,"BIO",NA
"1097",1097,"TRX3MyYAAAAJ","BERNARD A ENGEL ",0,1,"BIO",NA
"1098",1098,"tsUKOwYAAAAJ","JUDITH L BRONSTEIN ",0,1,"BIO",NA
"1099",1099,"TUgQVOYAAAAJ","DAVID M HILLIS ",0,1,"BIO",NA
"1100",1100,"tuzMchcAAAAJ","JAMES R WILLIAMSON ",0,1,"BIO",NA
"1101",1101,"TVIMFxkAAAAJ","JOSEPH MK IRUDAYARAJ ",0,1,"BIO",NA
"1102",1102,"TVOX8wQAAAAJ","TOM L RICHARD ",0,1,"BIO",NA
"1103",1103,"TW6dnZUAAAAJ","KRISHNA V PALEM ",0,1,"CS",NA
"1104",1104,"TwRylasAAAAJ","PAOLO SASSONE-CORSI ",0,1,"BIO",NA
"1105",1105,"txdJApMAAAAJ","GEORGE NELSON BENNETT ",0,1,"BIO",NA
"1106",1106,"tXXbdq0AAAAJ","STEPHEN PATRICK MAYFIELD ",0,1,"BIO",NA
"1107",1107,"T_O6pjEAAAAJ","ANDREW S GRIMSHAW ",0,1,"CS",NA
"1108",1108,"u0X-z5wAAAAJ","ROBERT H DAVIS ",0,1,"BIO",NA
"1109",1109,"U3CXAPsAAAAJ","ALESSANDRO VESPIGNANI ",0,1,"CS",NA
"1110",1110,"u7ltfYEAAAAJ","NORBERT F SCHERER ",0,1,"BIO",NA
"1111",1111,"u7MvE5MAAAAJ","ALAN MUNTE JONES ",0,1,"BIO",NA
"1112",1112,"U9HQ2qUAAAAJ","WILLIAM F PUNCH ",0,1,"CS",NA
"1113",1113,"ua4eNI0AAAAJ","FERNANDO J PINEDA ",0,1,"BIO",NA
"1114",1114,"UAb82rcAAAAJ","MICHAEL J MATUNIS ",0,1,"BIO",NA
"1115",1115,"ubiUvvgAAAAJ","KEITH DANIEL COOPER ",0,1,"CS",NA
"1116",1116,"uc44q3sAAAAJ","JONATHAN D GITLIN ",0,1,"BIO",NA
"1117",1117,"uDwy_JgAAAAJ","EDWARD ALLAN FOX ",0,1,"CS",NA
"1118",1118,"UE61txYAAAAJ","JAMES LB MALLET ",0,1,"BIO",NA
"1119",1119,"UEI2g60AAAAJ","DAVID PATRICK WALKER ",0,1,"CS",NA
"1120",1120,"UF1_VRcAAAAJ","JANE SHELBY RICHARDSON ",0,1,"BIO",NA
"1121",1121,"UgKiJTsAAAAJ","LEO BACHMAIR ",0,1,"CS",NA
"1122",1122,"uHwTzpYAAAAJ","ALEX H WAIBEL ",0,1,"CS",NA
"1123",1123,"uJbM58UAAAAJ","ROBBERT RENESSE ",0,1,"CS",NA
"1124",1124,"UJVBYAIAAAAJ","QIANG CHEN ",0,1,"BIO",NA
"1125",1125,"uoQJeI4AAAAJ","DANIEL H HERSCHLAG ",0,1,"BIO",NA
"1126",1126,"Uph176YAAAAJ","RINA DECHTER ",0,1,"CS",NA
"1127",1127,"UQ9Ws6wAAAAJ","DENNIS E SHASHA ",0,1,"CS",NA
"1128",1128,"urTiL7QAAAAJ","DAVID EARL CULLER ",0,1,"CS",NA
"1129",1129,"UruIct4AAAAJ","MICHAEL P WELLMAN ",0,1,"CS",NA
"1130",1130,"us2tDNEAAAAJ","DOUGLAS R TAYLOR ",0,1,"BIO",NA
"1131",1131,"uTqQopAAAAAJ","SOMA CHAUDHURI ",0,1,"CS",NA
"1132",1132,"uurQUZIAAAAJ","DAVID E SOMERS ",0,1,"BIO",NA
"1133",1133,"UvFrX04AAAAJ","RAFAIL M OSTROVSKY ",0,1,"CS",NA
"1134",1134,"UVGe0gQAAAAJ","JASON JINGSHENG CONG ",0,1,"CS",NA
"1135",1135,"uvoOgnwAAAAJ","GANESH C GOPALAKRISHNAN ",0,1,"CS",NA
"1136",1136,"uwAJuBQAAAAJ","JEFFREY R MORGAN ",0,1,"BIO",NA
"1137",1137,"UwFA1KoAAAAJ","SAUMYA K DEBRAY ",0,1,"CS",NA
"1138",1138,"uWsBKQ0AAAAJ","BERTHOLD KP HORN ",0,1,"CS",NA
"1139",1139,"uy8T6BYAAAAJ","DAVID LANSING DILL ",0,1,"CS",NA
"1140",1140,"uZ9G85sAAAAJ","CLAUDE DESPLAN ",0,1,"BIO",NA
"1141",1141,"uzDaznAAAAAJ","JOSHUA P SCHIMEL ",0,1,"BIO",NA
"1142",1142,"uZg9l58AAAAJ","DANIEL S JURAFSKY ",0,1,"CS",NA
"1143",1143,"v0gn6NEAAAAJ","JAMES W CURTSINGER ",0,1,"BIO",NA
"1144",1144,"v2X9gX8AAAAJ","DONALD R PERLIS ",0,1,"CS",NA
"1145",1145,"v6PsQKIAAAAJ","DAVID M MOUNT ",0,1,"CS",NA
"1146",1146,"V9bLXZoAAAAJ","GLEN MICHAEL MACDONALD ",0,1,"BIO",NA
"1147",1147,"vB96fX8AAAAJ","WILLIAM D GROPP ",0,1,"CS",NA
"1148",1148,"Vbv-JEwAAAAJ","CALTON PU ",0,1,"CS",NA
"1149",1149,"vBvszjkAAAAJ","SUSE B BROYDE ",0,1,"BIO",NA
"1150",1150,"Vc58tYYAAAAJ","MARGARET MYERS BURNETT ",0,1,"CS",NA
"1151",1151,"VDMARucAAAAJ","CALVIN LIN ",0,1,"CS",NA
"1152",1152,"VFMbBPgAAAAJ","JAN F PRINS ",0,1,"CS",NA
"1153",1153,"VFQRIOwAAAAJ","STEPHEN J WRIGHT ",0,1,"CS",NA
"1154",1154,"VioWXMgAAAAJ","JOHN LUCIEN FALCONER ",0,1,"BIO",NA
"1155",1155,"vivnVgIAAAAJ","STEPHEN P GOFF ",0,1,"BIO",NA
"1156",1156,"XZkvOTEAAAAJ","KEVIN W BOWYER ",0,1,"CS",NA
"1157",1157,"Vj55OEUAAAAJ","ALEXANDER HOFFMANN ",0,1,"BIO",NA
"1158",1158,"vJbjqpIAAAAJ","VIPIN CHAUDHARY ",0,1,"CS",NA
"1159",1159,"VjNg25EAAAAJ","ASHOK KUMAR GOEL ",0,1,"CS",NA
"1160",1160,"vL6ubpMAAAAJ","DEBRA J RICHARDSON ",0,1,"CS",NA
"1161",1161,"vMDCJHcAAAAJ","CAMILLO JOSE TAYLOR ",0,1,"CS",NA
"1162",1162,"vNCcKo0AAAAJ","PETER GACS ",0,1,"CS",NA
"1163",1163,"VoAHydgAAAAJ","DAN GUSFIELD ",0,1,"CS",NA
"1164",1164,"vPdjmBMAAAAJ","KEIKO U TORII ",0,1,"BIO",NA
"1165",1165,"VpdYemsAAAAJ","ASSAF J KFOURY ",0,1,"CS",NA
"1166",1166,"vqCQtQEAAAAJ","WILLIAM S YORK ",0,1,"BIO",NA
"1167",1167,"VROUC6oAAAAJ","THOMAS JOHN ROSOL ",0,1,"BIO",NA
"1168",1168,"vSeHOe4AAAAJ","VENKATESH N MURTHY ",0,1,"BIO",NA
"1169",1169,"vsj2slIAAAAJ","ALBERT LASZLO BARABASI ",0,1,"CS",NA
"1170",1170,"vtcDGNYAAAAJ","TRACY ALAN VILLAREAL ",0,1,"BIO",NA
"1171",1171,"vth4SIcAAAAJ","S FELIX WU ",0,1,"CS",NA
"1172",1172,"vTndEfoAAAAJ","CHI-LIEN CHENG ",0,1,"BIO",NA
"1173",1173,"vUDs6oEAAAAJ","JOHN S OLSON ",0,1,"BIO",NA
"1174",1174,"vuxET5YAAAAJ","MICHAEL W KLYMKOWSKY ",0,1,"BIO",NA
"1175",1175,"VuYoV78AAAAJ","ROBYN JEANETTE BURNHAM ",0,1,"BIO",NA
"1176",1176,"VV48RpEAAAAJ","GARY J BISHOP ",0,1,"CS",NA
"1177",1177,"VVPS_0UAAAAJ","CAREN CHANG ",0,1,"BIO",NA
"1178",1178,"VvQ_QYkAAAAJ","ROGER T HANLON ",0,1,"BIO",NA
"1179",1179,"vxmUoXEAAAAJ","LAWRENCE A BIRNBAUM ",0,1,"CS",NA
"1180",1180,"vxwBs3kAAAAJ","JULIA BAILEY-SERRES ",0,1,"BIO",NA
"1181",1181,"vY7MdLYAAAAJ","KANG GEUN SHIN ",0,1,"CS",NA
"1182",1182,"vygtLDcAAAAJ","RICHARD K FURUTA ",0,1,"CS",NA
"1183",1183,"VYOLjl8AAAAJ","ALAN R HAUSER ",0,1,"BIO",NA
"1184",1184,"vZq8qQ4AAAAJ","JOSEPH FELSENSTEIN ",0,1,"BIO",NA
"1185",1185,"v_KM91IAAAAJ","KYUNG HWAN HAN ",0,1,"BIO",NA
"1186",1186,"w0hg2MoAAAAJ","FRANK MAJOR SHIPMAN ",0,1,"CS",NA
"1187",1187,"w0Vl_lsAAAAJ","ALLEN ROBERT TANNENBAUM ",0,1,"CS",NA
"1188",1188,"W1wn0zAAAAAJ","PINCHAS COHEN ",0,1,"BIO",NA
"1189",1189,"W3-SgVAAAAAJ","DAVID B WELCH ",0,1,"BIO",NA
"1190",1190,"W4TCTGQAAAAJ","JOSE ALBERTO FEIJO ",0,1,"BIO",NA
"1191",1191,"w99b8LQAAAAJ","VIRGINIA E PAPAIOANNOU ",0,1,"BIO",NA
"1192",1192,"w9oekBcAAAAJ","VOLKER P BRENDEL ",0,1,"BIO",NA
"1193",1193,"WAMUnQ0AAAAJ","MAUREEN ELIZABETH HOATLIN ",0,1,"BIO",NA
"1194",1194,"watx0IAAAAAJ","EDWARD WILLIAM FELTEN ",0,1,"CS",NA
"1195",1195,"wAvLcd4AAAAJ","BRUCE M APPLEGATE ",0,1,"BIO",NA
"1196",1196,"wC_ntLYAAAAJ","ANDREW WS APPEL ",0,1,"CS",NA
"1197",1197,"wDYPIQYAAAAJ","SHARON MIRIAM SWARTZ ",0,1,"BIO",NA
"1198",1198,"whhr40wAAAAJ","CHRISTOPHER B FIELD ",0,1,"BIO",NA
"1199",1199,"Why1TLIAAAAJ","ROBERT H ROBICHAUX ",0,1,"BIO",NA
"1200",1200,"wil5NhcAAAAJ","FRANCES H ARNOLD ",0,1,"BIO",NA
"1201",1201,"wjPrcoUAAAAJ","RICHARD E LENSKI ",0,1,"BIO",NA
"1202",1202,"wkC9xHMAAAAJ","JUSTINE CASSELL ",0,1,"CS",NA
"1203",1203,"WKfXwHkAAAAJ","RUSSELL DAWSON FERNALD ",0,1,"BIO",NA
"1204",1204,"WLN3QrAAAAAJ","YANN ANDRE LECUN ",0,1,"CS",NA
"1205",1205,"WLsp7pEAAAAJ","OWEN L ASTRACHAN ",0,1,"CS",NA
"1206",1206,"WLvuu74AAAAJ","GENE Y TSUDIK ",0,1,"CS",NA
"1207",1207,"WnJPVDMAAAAJ","W MARK SALTZMAN ",0,1,"BIO",NA
"1208",1208,"wOYUPpwAAAAJ","RAMESH C JAIN ",0,1,"CS",NA
"1209",1209,"WPwXQlEAAAAJ","JACK RAYMOND WANDS ",0,1,"BIO",NA
"1210",1210,"wQdo-bMAAAAJ","NIKOLAOS P PAPANIKOLOPOULOS ",0,1,"CS",NA
"1211",1211,"wQsQxFoAAAAJ","SAHOTRA SARKAR ",0,1,"BIO",NA
"1212",1212,"wQzELzEAAAAJ","CHRISTOPHER NEILL ",0,1,"BIO",NA
"1213",1213,"Ws0GjboAAAAJ","JAN VITEK ",0,1,"CS",NA
"1214",1214,"WSN7T_YAAAAJ","RONALD CRAIG ARKIN ",0,1,"CS",NA
"1215",1215,"wSslNAcAAAAJ","STEPHEN M HEDRICK ",0,1,"BIO",NA
"1216",1216,"wT-9XmoAAAAJ","ROBERT JOSEPH FULL ",0,1,"BIO",NA
"1217",1217,"WtalCkkAAAAJ","ALEXANDER VARDY ",0,1,"CS",NA
"1218",1218,"WTkytQcAAAAJ","CHRISTINE MARIE JANIS ",0,1,"BIO",NA
"1219",1219,"wUPKh58AAAAJ","ROBERTA L KLATZKY ",0,1,"CS",NA
"1220",1220,"WUWmiBcAAAAJ","EVE E MARDER ",0,1,"BIO",NA
"1221",1221,"wX0XpxMAAAAJ","JOHN M MELLOR-CRUMMEY ",0,1,"CS",NA
"1222",1222,"wYggXHoAAAAJ","ALEX T PANG ",0,1,"CS",NA
"1223",1223,"wYJOq-wAAAAJ","SIDNEY L SHAW ",0,1,"BIO",NA
"1224",1224,"w_Q7iBoAAAAJ","DAVID F KOTZ ",0,1,"CS",NA
"1225",1225,"X5hjyXgAAAAJ","JAY A TISCHFIELD ",0,1,"BIO",NA
"1226",1226,"x7viPbgAAAAJ","J JACK LEE ",0,1,"CS",NA
