"","Source","Target","Type","Id","Label","Interval","Weight"
"97","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
"98","-YvgZDEAAAAJ","-YvgZDEAAAAJ","Direct","-YvgZDEAAAAJ_-YvgZDEAAAAJ","Direct","",1
"99","-_yz0eUAAAAJ","-_yz0eUAAAAJ","Direct","-_yz0eUAAAAJ_-_yz0eUAAAAJ","Direct","",1
"100","-_yz0eUAAAAJ","-_yz0eUAAAAJ","Direct","-_yz0eUAAAAJ_-_yz0eUAAAAJ","Direct","",1
"101","-_yz0eUAAAAJ","-_yz0eUAAAAJ","Direct","-_yz0eUAAAAJ_-_yz0eUAAAAJ","Direct","",1
"102","0-hcsnoAAAAJ","0-hcsnoAAAAJ","Direct","0-hcsnoAAAAJ_0-hcsnoAAAAJ","Direct","",1
"103","008lr2cAAAAJ","008lr2cAAAAJ","Direct","008lr2cAAAAJ_008lr2cAAAAJ","Direct","",1
"104","00H10pgAAAAJ","00H10pgAAAAJ","Direct","00H10pgAAAAJ_00H10pgAAAAJ","Direct","",1
"105","00H10pgAAAAJ","00H10pgAAAAJ","Direct","00H10pgAAAAJ_00H10pgAAAAJ","Direct","",1
"106","00M1AqQAAAAJ","00M1AqQAAAAJ","Direct","00M1AqQAAAAJ_00M1AqQAAAAJ","Direct","",1
"107","00M1AqQAAAAJ","00M1AqQAAAAJ","Direct","00M1AqQAAAAJ_00M1AqQAAAAJ","Direct","",1
"108","00M1AqQAAAAJ","U6OVPVMAAAAJ","Direct","00M1AqQAAAAJ_U6OVPVMAAAAJ","Direct","",1
"109","00M1AqQAAAAJ","00M1AqQAAAAJ","Direct","00M1AqQAAAAJ_00M1AqQAAAAJ","Direct","",1
"110","01EOkNEAAAAJ","01EOkNEAAAAJ","Direct","01EOkNEAAAAJ_01EOkNEAAAAJ","Direct","",1
"111","01EOkNEAAAAJ","01EOkNEAAAAJ","Direct","01EOkNEAAAAJ_01EOkNEAAAAJ","Direct","",1
"112","01EOkNEAAAAJ","01EOkNEAAAAJ","Direct","01EOkNEAAAAJ_01EOkNEAAAAJ","Direct","",1
"113","01EOkNEAAAAJ","01EOkNEAAAAJ","Direct","01EOkNEAAAAJ_01EOkNEAAAAJ","Direct","",1
"114","02nHF0gAAAAJ","67aYFTQAAAAJ","Direct","02nHF0gAAAAJ_67aYFTQAAAAJ","Direct","",1
"115","02nHF0gAAAAJ","02nHF0gAAAAJ","Direct","02nHF0gAAAAJ_02nHF0gAAAAJ","Direct","",1
"116","02nHF0gAAAAJ","67aYFTQAAAAJ","Direct","02nHF0gAAAAJ_67aYFTQAAAAJ","Direct","",1
"117","02nHF0gAAAAJ","02nHF0gAAAAJ","Direct","02nHF0gAAAAJ_02nHF0gAAAAJ","Direct","",1
"118","02nHF0gAAAAJ","67aYFTQAAAAJ","Direct","02nHF0gAAAAJ_67aYFTQAAAAJ","Direct","",1
"119","02nHF0gAAAAJ","02nHF0gAAAAJ","Direct","02nHF0gAAAAJ_02nHF0gAAAAJ","Direct","",1
"120","02nHF0gAAAAJ","67aYFTQAAAAJ","Direct","02nHF0gAAAAJ_67aYFTQAAAAJ","Direct","",1
"121","02nHF0gAAAAJ","02nHF0gAAAAJ","Direct","02nHF0gAAAAJ_02nHF0gAAAAJ","Direct","",1
"122","02nHF0gAAAAJ","02nHF0gAAAAJ","Direct","02nHF0gAAAAJ_02nHF0gAAAAJ","Direct","",1
"123","02nHF0gAAAAJ","67aYFTQAAAAJ","Direct","02nHF0gAAAAJ_67aYFTQAAAAJ","Direct","",1
"124","02nHF0gAAAAJ","02nHF0gAAAAJ","Direct","02nHF0gAAAAJ_02nHF0gAAAAJ","Direct","",1
"125","02nHF0gAAAAJ","02nHF0gAAAAJ","Direct","02nHF0gAAAAJ_02nHF0gAAAAJ","Direct","",1
"126","02_kT4YAAAAJ","02_kT4YAAAAJ","Direct","02_kT4YAAAAJ_02_kT4YAAAAJ","Direct","",1
"127","02_kT4YAAAAJ","02_kT4YAAAAJ","Direct","02_kT4YAAAAJ_02_kT4YAAAAJ","Direct","",1
"128","03uVItYAAAAJ","03uVItYAAAAJ","Direct","03uVItYAAAAJ_03uVItYAAAAJ","Direct","",1
"129","03uVItYAAAAJ","03uVItYAAAAJ","Direct","03uVItYAAAAJ_03uVItYAAAAJ","Direct","",1
"130","04pdXhgAAAAJ","04pdXhgAAAAJ","Direct","04pdXhgAAAAJ_04pdXhgAAAAJ","Direct","",1
"131","04pdXhgAAAAJ","04pdXhgAAAAJ","Direct","04pdXhgAAAAJ_04pdXhgAAAAJ","Direct","",1
"132","04pdXhgAAAAJ","04pdXhgAAAAJ","Direct","04pdXhgAAAAJ_04pdXhgAAAAJ","Direct","",1
"133","04pdXhgAAAAJ","04pdXhgAAAAJ","Direct","04pdXhgAAAAJ_04pdXhgAAAAJ","Direct","",1
"134","04pdXhgAAAAJ","04pdXhgAAAAJ","Direct","04pdXhgAAAAJ_04pdXhgAAAAJ","Direct","",1
"135","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"136","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"137","05UuCNQAAAAJ","wQzELzEAAAAJ","Direct","05UuCNQAAAAJ_wQzELzEAAAAJ","Direct","",1
"138","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"139","05UuCNQAAAAJ","EBnjjY8AAAAJ","Direct","05UuCNQAAAAJ_EBnjjY8AAAAJ","Direct","",1
"140","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"141","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"142","05UuCNQAAAAJ","D9UDlHYAAAAJ","Direct","05UuCNQAAAAJ_D9UDlHYAAAAJ","Direct","",1
"143","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"144","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"145","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"146","05UuCNQAAAAJ","wQzELzEAAAAJ","Direct","05UuCNQAAAAJ_wQzELzEAAAAJ","Direct","",1
"147","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"148","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"149","05UuCNQAAAAJ","05UuCNQAAAAJ","Direct","05UuCNQAAAAJ_05UuCNQAAAAJ","Direct","",1
"150","060zUaAAAAAJ","060zUaAAAAAJ","Direct","060zUaAAAAAJ_060zUaAAAAAJ","Direct","",1
"151","07ds-DAAAAAJ","07ds-DAAAAAJ","Direct","07ds-DAAAAAJ_07ds-DAAAAAJ","Direct","",1
"152","07ds-DAAAAAJ","07ds-DAAAAAJ","Direct","07ds-DAAAAAJ_07ds-DAAAAAJ","Direct","",1
"153","07ds-DAAAAAJ","07ds-DAAAAAJ","Direct","07ds-DAAAAAJ_07ds-DAAAAAJ","Direct","",1
"154","0ahvXiEAAAAJ","0ahvXiEAAAAJ","Direct","0ahvXiEAAAAJ_0ahvXiEAAAAJ","Direct","",1
"155","0cy3s0AAAAAJ","0cy3s0AAAAAJ","Direct","0cy3s0AAAAAJ_0cy3s0AAAAAJ","Direct","",1
"156","0cy3s0AAAAAJ","0cy3s0AAAAAJ","Direct","0cy3s0AAAAAJ_0cy3s0AAAAAJ","Direct","",1
"157","0DpK1EMAAAAJ","0DpK1EMAAAAJ","Direct","0DpK1EMAAAAJ_0DpK1EMAAAAJ","Direct","",1
"158","0DpK1EMAAAAJ","0DpK1EMAAAAJ","Direct","0DpK1EMAAAAJ_0DpK1EMAAAAJ","Direct","",1
"159","0DpK1EMAAAAJ","0DpK1EMAAAAJ","Direct","0DpK1EMAAAAJ_0DpK1EMAAAAJ","Direct","",1
"160","0DpK1EMAAAAJ","0DpK1EMAAAAJ","Direct","0DpK1EMAAAAJ_0DpK1EMAAAAJ","Direct","",1
"161","0e8QmOMAAAAJ","0e8QmOMAAAAJ","Direct","0e8QmOMAAAAJ_0e8QmOMAAAAJ","Direct","",1
"162","0ESwQagAAAAJ","0ESwQagAAAAJ","Direct","0ESwQagAAAAJ_0ESwQagAAAAJ","Direct","",1
